init_node,term_node,travelTime,flow
46,36,7.7210208333333314,24.0
46,37,8.700720858895705,52.16
46,38,1.86,120.8
46,39,5.380554001119194,35.74
46,40,8.00030747398297,42.28
46,41,7.440644361833951,32.29
46,42,9.080504587155964,23.98
46,43,8.320302114803626,9.925
46,44,9.490904036741602,41.37
46,45,9.930772014475275,16.58
46,47,5.77,12.43
46,48,4.92,10.83
46,49,7.769999999999999,5.789
46,50,8.380515463917526,5.828
46,51,8.640330645161292,12.41
46,52,8.530289621882543,12.43
46,53,9.850219538968165,9.117
46,54,3.12,5.077
46,55,2.92,32.66
46,56,4.36,3.308
46,57,3.33,3.346
46,58,5.920000000000001,9.136
46,59,4.36,3.308
46,60,5.970000000000001,1.654
46,61,6.659999999999999,9.098
46,62,7.7700000000000005,11.58
46,63,6.340000000000001,4.962
46,64,7.670000000000001,12.44
46,65,8.73,12.41
46,68,4.8100000000000005,6.617
46,69,7.280000000000001,0.827
46,70,6.38,14.89
46,71,8.030034542314334,28.95
46,72,10.090000000000002,18.2
46,73,10.490000000000002,1.654
46,74,11.700535983895318,39.74
46,75,11.630602409638556,9.963
46,76,10.770000000000001,8.271
46,77,11.630537634408602,7.444
46,78,9.110000000000001,0.827
46,79,12.339999999999996,0.827
46,80,12.339999999999996,0.827
46,81,10.770000000000001,0.827
46,82,10.770000000000001,2.519
46,84,12.340577568838146,14.89
46,85,11.63060422960725,6.617
46,87,11.630484261501211,4.135
46,90,11.700000000000003,3.308
46,91,10.430000000000001,12.41
46,92,11.540000000000001,8.29
46,93,11.540000000000001,9.098
46,94,1.9100000000000001,10.79
46,95,3.5700000000000003,9.098
46,97,3.5700000000000003,4.135
46,98,11.75,5.847
46,100,11.62,4.962
46,101,1.9100000000000001,24.85
46,102,11.750863700899195,42.26
46,103,11.63,0.827
46,105,12.340000000000002,9.098
46,106,11.6308,2.5
46,107,11.63,1.654
47,1,12.676843943056676,37.24
47,3,14.179744094488186,177.8
47,5,11.22951724137931,5.809
47,6,10.043380210949273,19.91
47,7,10.83317191283293,4.135
47,8,9.213234200743495,10.77
47,9,10.860000000000005,9.098
47,10,8.286219258024179,24.0
47,11,9.236220710506425,26.47
47,12,8.400000000000004,12.41
47,13,9.060096618357491,20.7
47,14,10.570000000000004,7.444
47,15,6.690077147623022,47.97
47,16,8.930090309982916,81.94
47,17,9.080132704217046,33.91
47,18,8.450139559849706,37.26
47,19,9.88016119032858,32.26
47,20,11.27218921892189,9.098
47,21,9.749999999999998,0.827
47,22,11.170000000000002,0.827
47,23,9.710564516129033,14.89
47,24,7.690529058116233,24.95
47,25,10.580631262525053,9.982
47,26,12.131943005181347,11.58
47,27,9.67127700127065,15.75
47,28,9.380963410540451,29.79
47,29,11.490956569543703,18.2
47,30,10.340926174496646,7.463
47,31,8.090561371841156,55.41
47,32,9.666740812379112,41.37
47,33,6.699999999999999,49.74
47,34,6.110299444578604,41.41
47,35,6.530586059743955,70.3
47,36,6.900259067357514,46.32
47,37,7.706744186046514,43.01
47,38,5.250000000000001,118.8
47,39,3.3000000000000003,50.62
47,40,4.75,72.88
47,41,4.78,68.67
47,42,4.99,38.89
47,43,4.18,37.22
47,44,6.730930187955505,52.14
47,45,5.920151000377503,26.49
47,46,5.42,16.73
47,48,2.82,29.04
47,49,5.34,47.16
47,50,3.95,11.58
47,51,4.29,28.95
47,52,4.970000000000001,16.56
47,53,5.58,7.444
47,54,3.9499999999999997,12.54
47,55,2.4899999999999998,27.62
47,56,5.19,4.962
47,57,4.16,9.098
47,58,4.8100000000000005,29.06
47,59,5.19,9.117
47,60,5.37,4.962
47,61,4.970000000000001,33.99
47,62,5.61,24.81
47,63,6.58,10.75
47,64,6.710000000000001,17.37
47,65,7.770000000000001,10.75
47,66,6.85,0.827
47,67,6.609999999999999,0.827
47,68,5.640000000000001,21.69
47,70,7.21,42.18
47,71,8.670074741701473,45.49
47,72,10.800059648557147,62.03
47,73,9.71,11.58
47,74,11.940331833520812,71.13
47,75,12.070764036958069,28.14
47,76,12.070633962264154,13.25
47,77,12.070613010842372,23.98
47,78,11.100000000000003,12.41
47,80,12.58,0.827
47,81,12.760342741935489,4.962
47,84,12.580329670329672,9.098
47,85,12.070507859733983,8.271
47,87,12.070586592178774,10.75
47,88,12.580403225806455,2.481
47,90,11.940201612903227,4.962
47,91,10.76,10.79
47,92,10.0,19.02
47,93,10.0,19.85
47,94,5.17,8.271
47,95,6.83,13.25
47,96,10.0,0.827
47,97,6.83,16.56
47,98,14.729999999999999,6.617
47,100,10.000000000000002,7.444
47,101,5.17,45.49
47,102,14.73051872074883,51.28
47,103,12.070000000000002,1.654
47,104,12.070000000000002,0.827
47,105,12.580279329608942,10.75
47,106,12.070634441087615,3.308
47,107,12.070000000000002,0.827
48,1,14.326827880512084,14.06
48,3,15.829681381957778,52.11
48,5,12.879535353535353,4.962
48,6,11.693350559862184,11.62
48,7,12.483036437246962,2.481
48,8,10.863246231155783,9.963
48,9,12.51,2.481
48,10,9.936204819277105,13.29
48,11,10.886180021953896,18.23
48,12,10.05,5.789
48,13,10.710241813602012,19.85
48,14,12.22,9.098
48,15,8.34015929689646,36.41
48,16,10.290136171845033,52.14
48,17,10.600000000000001,15.73
48,18,7.24,14.94
48,19,8.67,19.16
48,20,10.062193436960277,5.789
48,21,8.540000000000001,0.827
48,22,12.82,5.02
48,23,11.360796867802856,21.71
48,24,9.340755977496483,28.44
48,25,12.230632530120484,9.963
48,26,13.781895161290322,4.962
48,27,11.321188118811882,9.098
48,28,11.030924608819344,14.06
48,29,13.140970149253729,17.43
48,30,11.990911270983213,4.174
48,31,9.740505780346819,20.77
48,32,11.316626506024093,13.29
48,33,8.440000000000001,33.45
48,34,7.760327116212339,34.85
48,35,8.180571763916834,59.64
48,36,8.550226073850792,26.54
48,37,9.356745616032796,43.91
48,38,6.58,34.97
48,39,5.48,33.54
48,40,6.9301095290251915,36.52
48,41,6.430000000000001,35.56
48,42,6.640000000000001,35.56
48,43,5.830000000000001,18.21
48,44,8.380929022668155,53.82
48,45,7.570000000000001,15.71
48,46,4.93,21.77
48,47,3.5200666878374083,31.49
48,49,4.35,65.68
48,50,5.27,11.6
48,51,5.47,48.01
48,52,5.840287226001511,13.23
48,53,7.23099573257468,14.06
48,54,3.46,3.327
48,55,2.0,28.56
48,56,4.65,9.963
48,57,3.67,7.52
48,58,3.08,44.04
48,59,4.65,9.098
48,60,3.6399999999999997,4.135
48,61,3.2399999999999998,10.75
48,62,4.87,16.6
48,63,4.849999999999999,12.41
48,64,4.9799999999999995,17.37
48,65,6.04,11.58
48,67,6.119999999999999,1.692
48,68,5.15,20.71
48,69,7.510000000000001,3.308
48,70,5.539999999999999,34.74
48,71,6.94013680781759,30.7
48,72,9.070029489826009,33.91
48,73,7.98,9.098
48,74,13.590377267230956,41.35
48,75,13.720632054176074,13.29
48,76,13.720507859733981,8.271
48,77,13.720507859733981,8.271
48,78,12.750000000000002,5.809
48,80,14.230345423143355,5.789
48,82,14.410000000000002,0.827
48,84,14.230242130750606,4.135
48,85,13.720586046511633,10.75
48,87,13.720846774193552,2.481
48,91,9.030000000000001,14.91
48,92,8.930000000000001,14.89
48,93,8.930000000000001,26.49
48,94,4.68,9.925
48,95,6.34,14.91
48,96,8.930000000000001,0.827
48,97,6.34,11.58
48,98,16.47,8.385
48,100,8.930000000000001,15.73
48,101,4.68,37.22
48,102,16.470948175087674,76.99
48,103,13.720000000000002,0.827
48,105,14.230279069767443,10.75
48,106,13.720634441087615,3.308
48,107,13.720000000000002,0.827
49,1,12.496929108134594,30.62
49,3,14.000731469043838,81.9
49,5,11.050432525951551,5.789
49,6,9.864556427278213,16.58
49,7,10.654301675977655,10.75
49,8,9.034552380952379,15.75
49,9,10.632469733656178,4.135
49,10,8.112496299950669,40.56
49,11,9.062501286670098,38.87
49,12,8.172796411856476,25.64
49,13,8.832802350757815,32.33
49,14,10.34288996372431,8.271
49,15,6.46277996470748,73.67
49,16,8.702858751608753,62.16
49,17,8.852870743317467,27.31
49,18,5.76,36.49
49,19,7.190000000000001,27.5
49,20,8.582190860215054,7.444
49,21,7.0600000000000005,4.135
49,22,11.530000000000003,13.33
49,23,10.07071615949633,38.12
49,24,8.05037365311088,57.54
49,25,10.94069494584838,33.24
49,26,12.462489919354839,9.925
49,27,10.030941117262206,19.87
49,28,9.370391777509068,41.35
49,29,11.347285768214418,26.49
49,30,10.196981891348088,9.944
49,31,8.410780790085207,64.55
49,32,9.487132075471697,26.5
49,33,7.73,44.83
49,34,6.470294320137696,58.1
49,35,6.890581657280774,124.3
49,36,6.930199040341213,56.28
49,37,7.527047997644287,67.93
49,38,7.180000000000001,84.05
49,39,4.73,74.12
49,40,4.25,80.51
49,41,5.140000000000001,49.66
49,42,4.880000000000001,51.35
49,43,4.0745012081463585,28.97
49,44,6.5514392694063925,109.5
49,45,5.690333836288195,53.03
49,46,7.43,23.41
49,47,5.16,23.43
49,48,4.0,46.83
49,50,2.33,40.74
49,51,2.62,67.18
49,52,3.6502861749294646,24.81
49,53,5.320342312008978,35.64
49,54,5.96,10.12
49,55,4.5,30.87
49,56,4.140000000000001,16.67
49,57,4.17,9.944
49,58,2.29,45.98
49,59,4.140000000000001,21.68
49,60,2.9299999999999997,12.43
49,61,2.27,21.69
49,62,2.02,50.57
49,63,3.62,29.06
49,64,2.79,39.01
49,65,4.5600000000000005,31.5
49,67,7.16,1.654
49,68,5.58,33.24
49,69,6.69,8.271
49,70,4.72,50.58
49,71,6.12011811023622,35.56
49,72,8.25003100294528,64.51
49,73,6.500000000000001,22.33
49,74,12.300344421863302,93.5
49,75,12.4306739769992,37.39
49,76,12.430634441087616,6.617
49,77,12.430676873489123,12.41
49,78,11.460405522001729,23.18
49,79,12.940000000000001,0.827
49,80,12.940000000000001,0.827
49,81,13.120685483870972,2.481
49,82,13.120000000000003,0.827
49,84,12.94039291882556,23.16
49,85,12.430714015867022,26.47
49,86,12.430000000000003,0.827
49,87,12.430725388601038,5.789
49,88,12.940302114803629,3.308
49,89,12.940000000000001,0.827
49,90,12.300000000000002,1.654
49,91,7.550000000000002,28.12
49,92,7.45,43.83
49,93,7.45,22.33
49,94,7.18,20.79
49,95,8.13,28.12
49,96,7.45,1.654
49,97,8.13,19.04
49,98,17.05181722689076,19.04
49,100,7.45,18.23
49,101,7.18,91.0
49,102,17.05199239222316,118.3
49,103,12.43042168674699,4.981
49,104,12.430846774193553,2.481
49,105,12.940279199627737,21.5
49,106,12.430564516129035,7.444
50,1,10.416630991158684,21.5
50,3,11.91955661414438,27.29
50,5,8.969268292682928,1.654
50,6,7.783287878787879,6.617
50,7,8.572987804878052,1.654
50,8,6.953252525252528,4.962
50,9,8.600000000000001,4.962
50,10,6.026210287443267,13.23
50,11,6.976188389923327,9.136
50,12,6.140000000000001,5.789
50,13,6.800012099213552,16.54
50,14,8.31,4.135
50,15,4.430139534883721,21.5
50,16,6.670095268339156,31.5
50,17,6.820020161290321,9.925
50,18,6.190056082830026,23.18
50,19,7.62006015037594,6.655
50,20,9.012168674698795,3.327
50,22,10.2,6.712
50,23,8.270514786418403,18.27
50,24,6.720742358078603,27.48
50,25,9.140708898944194,13.27
50,26,10.38,3.308
50,27,8.020000000000001,9.117
50,28,7.290000000000001,13.27
50,29,9.266618357487925,8.29
50,30,8.11662198391421,7.463
50,31,6.330000000000001,18.25
50,32,7.406636481241914,23.2
50,33,6.4,25.81
50,34,5.1402365145228215,24.1
50,35,5.560551181102363,38.1
50,36,4.850197585071351,27.33
50,37,5.446634203350213,25.68
50,38,5.8500000000000005,19.16
50,39,3.4,30.1
50,40,2.92,24.87
50,41,3.8099999999999996,29.83
50,42,2.73,24.02
50,43,1.92,8.347
50,44,4.470937403638605,32.43
50,45,3.660184787279759,23.27
50,46,7.710000000000001,2.481
50,47,3.83,0.827
50,48,4.78,6.693
50,49,2.2800000000000002,17.44
50,51,1.3399999999999999,14.91
50,52,2.7100528301886793,13.25
50,53,3.320060449050086,11.58
50,55,4.9799999999999995,3.327
50,56,5.01,0.827
50,57,5.04,2.481
50,58,3.16,7.482
50,59,5.01,7.52
50,60,4.0,5.866
50,61,3.14,5.789
50,62,2.66,17.44
50,63,4.69,4.962
50,64,3.8600000000000003,10.0
50,65,5.03,14.06
50,67,8.03,0.827
50,68,6.449999999999999,13.29
50,69,7.760000000000001,0.827
50,70,5.790000000000001,9.963
50,71,7.1899999999999995,7.444
50,72,9.32,19.02
50,73,6.970000000000001,4.135
50,74,10.390584677419358,19.85
50,75,10.63063172043011,7.444
50,76,10.63063172043011,7.444
50,77,10.63,1.654
50,78,10.13,4.135
50,80,11.030000000000001,0.827
50,82,11.379999999999999,0.827
50,83,11.379999999999999,0.827
50,84,11.030637362637364,9.098
50,85,10.6307574536664,12.41
50,86,10.63,0.827
50,90,10.390000000000002,2.481
50,91,8.020000000000001,18.2
50,92,7.74003846153846,18.21
50,93,7.740000000000001,5.789
50,94,7.659999999999999,1.654
50,95,9.200000000000001,4.135
50,96,7.74,0.827
50,98,15.721814925373133,16.75
50,100,7.74,3.308
50,101,7.659999999999999,32.27
50,102,15.721816212871287,32.33
50,103,10.63,0.827
50,105,11.03070133010883,8.271
50,106,10.630711043872921,6.617
50,107,10.63,0.827
51,1,10.309799102789162,51.28
51,3,11.732154092630358,68.67
51,5,8.782057488653559,6.617
51,6,7.595957842529448,32.27
51,7,8.385674740484431,5.789
51,8,6.765906718851926,30.66
51,9,8.341088193456617,14.06
51,10,5.821138912855911,46.37
51,11,6.771148372002342,51.3
51,12,5.881113961157935,27.29
51,13,6.5410952137625635,58.72
51,14,8.05111111111111,20.7
51,15,4.110134572252484,93.63
51,16,6.350142292490119,88.55
51,17,6.500173247381142,49.64
51,18,5.0600000000000005,57.95
51,19,6.49,40.6
51,20,7.882191987906274,13.23
51,21,6.360000000000001,1.692
51,22,10.63,9.963
51,23,8.160120363062353,50.68
51,24,7.150386498325175,77.62
51,25,9.030179095713448,34.06
51,26,10.27,12.41
51,27,7.910062583817613,22.37
51,28,7.18010254532137,54.61
51,29,9.159808823529415,34.01
51,30,8.009711989283323,14.94
51,31,6.220120590895387,66.34
51,32,7.29985399915362,47.26
51,33,6.83,45.83
51,34,5.570508946322066,75.45
51,35,5.600596430454101,132.8
51,36,4.740140095991698,77.09
51,37,5.339796189632257,90.28
51,38,6.28,72.86
51,39,3.83,41.77
51,40,4.109999999999999,47.26
51,41,4.24,56.34
51,42,3.090021433355659,74.65
51,43,1.8899999999999997,50.81
51,44,4.340933987997819,183.3
51,45,3.410137305699482,77.2
51,46,8.14,10.04
51,47,4.26,9.963
51,48,5.4,18.54
51,49,2.59,42.39
51,50,1.27,47.72
51,52,1.8,24.08
51,53,2.9300803212851396,27.39
51,54,6.869999999999999,0.827
51,55,5.409999999999999,7.52
51,57,5.260000000000001,6.674
51,58,3.38,9.155
51,59,5.23,9.925
51,60,3.5599999999999996,14.06
51,61,2.92,20.68
51,62,1.7000000000000002,48.37
51,63,3.5199999999999996,18.2
51,64,2.69,52.28
51,65,3.86,40.6
51,66,8.05,2.481
51,67,7.540000000000001,4.962
51,68,5.739999999999999,20.91
51,69,6.590000000000001,1.654
51,70,4.619999999999999,32.5
51,71,6.020117779024115,35.66
51,72,8.150033123550845,60.38
51,73,5.8,25.64
51,74,10.28013050919983,93.48
51,75,10.520131267484397,46.47
51,76,10.52,16.54
51,77,10.52,14.89
51,78,10.07,18.2
51,79,10.92,2.481
51,80,10.92,6.617
51,81,11.27,3.308
51,82,11.27,1.673
51,83,11.27,0.827
51,84,10.920189088654682,32.26
51,85,10.520254378648874,23.98
51,87,10.52,7.444
51,88,10.92,4.962
51,90,10.280000000000001,4.135
51,91,6.8500000000000005,18.21
51,92,6.750000000000001,55.41
51,93,6.750000000000001,32.29
51,94,8.030025906735753,23.16
51,95,8.030000000000001,19.85
51,96,6.750000000000001,1.654
51,97,8.030000000000001,11.58
51,98,16.152125110913932,22.54
51,99,6.750000000000001,0.827
51,100,6.750000000000001,22.35
51,101,8.089999999999998,86.03
51,102,16.15196339786311,94.53
51,103,10.52,3.308
51,104,10.52,3.308
51,105,10.92,19.04
51,106,10.52,9.925
51,107,10.52,4.135
52,1,9.38041450777202,28.95
52,3,10.536734177215193,35.56
52,5,7.586366782006922,5.789
52,6,6.400148560817086,10.77
52,7,7.19,3.308
52,8,5.570343293070567,15.73
52,9,7.146760752688174,7.444
52,10,4.6267811704834605,15.73
52,11,5.576778770362584,19.04
52,12,4.68676165803109,11.58
52,13,5.346763285024155,28.99
52,14,6.856759371221281,8.271
52,15,2.915598871505515,38.99
52,16,5.155402250937891,24.0
52,17,5.3058128078817735,22.33
52,18,4.310004156275977,24.06
52,19,5.740004017677783,24.89
52,20,7.132177419354838,2.481
52,21,5.610000000000001,3.308
52,22,11.765249406175773,4.212
52,23,8.02045942464577,23.29
52,24,8.280000000000001,20.81
52,25,8.89,14.12
52,26,10.13,4.135
52,27,7.77,13.23
52,28,7.040000000000001,14.1
52,29,8.430000000000001,11.6
52,30,7.280000000000001,9.117
52,31,6.071396551724139,23.2
52,32,6.577813953488373,21.5
52,33,7.959999999999999,25.72
52,34,6.210272625070265,35.58
52,35,5.460158456228429,63.74
52,36,4.600197980597901,50.51
52,37,4.610258048032703,39.14
52,38,7.409999999999999,28.31
52,39,4.96,13.44
52,40,5.950148837209302,21.5
52,41,5.209999999999999,22.41
52,42,2.9201439263097297,34.74
52,43,2.25,13.39
52,44,3.6101062288749404,62.13
52,45,2.4703139671361503,34.08
52,46,8.75260606060606,1.654
52,47,5.39,3.308
52,48,5.37,4.154
52,49,3.5300000000000002,14.98
52,50,3.0999999999999996,17.43
52,51,2.6100740969435017,32.39
52,53,1.67,14.91
52,54,7.282560975609757,0.827
52,55,5.87,1.654
52,57,5.232598187311178,6.617
52,58,3.3500000000000005,10.75
52,59,4.54,4.962
52,60,2.81,1.654
52,61,2.1700000000000004,3.308
52,62,1.6400038804811798,25.77
52,63,2.7700000000000005,20.73
52,64,1.9400026150627616,38.24
52,65,3.11,20.14
52,66,7.300000000000001,0.827
52,68,4.99,5.789
52,69,5.84,0.827
52,70,3.87,15.71
52,71,5.270185664939551,23.16
52,72,7.3999999999999995,17.41
52,73,5.05,7.444
52,74,10.140169530887135,43.06
52,75,10.379999999999999,21.56
52,76,10.379999999999999,4.135
52,77,10.379999999999999,9.098
52,78,9.93,2.481
52,79,10.510000000000003,0.827
52,81,11.13,1.654
52,84,10.510132013201323,9.098
52,85,10.380787878787876,1.654
52,87,10.379999999999999,3.308
52,88,10.510121028744328,6.617
52,89,10.510161290322582,2.481
52,90,10.14,0.827
52,91,6.1,13.27
52,92,6.0,19.02
52,93,6.0,19.02
52,94,7.280000000000001,4.962
52,95,7.280000000000001,13.23
52,96,6.0,0.827
52,97,7.280000000000001,6.617
52,98,17.281816874400764,20.87
52,100,6.0,12.41
52,101,8.502597147073292,40.66
52,102,17.282243171380227,41.37
52,103,10.379999999999999,0.827
52,104,10.379999999999999,1.654
52,105,10.510120967741939,9.925
52,106,10.379999999999999,0.827
52,107,10.38156626506024,0.827
53,1,8.440000000000001,15.73
53,3,9.596420076597463,49.62
53,5,6.646303030303032,3.308
53,6,5.46,9.925
53,7,6.25,4.135
53,8,4.630128644939966,11.66
53,9,6.210000000000002,9.098
53,10,3.6900264939652634,33.97
53,11,4.640015739769149,19.06
53,12,3.7499999999999996,18.21
53,13,4.410010055304174,39.78
53,14,5.92,12.43
53,15,1.980006010819475,49.91
53,16,4.220006142506142,48.84
53,17,4.370072376357057,24.87
53,18,3.8699999999999997,33.14
53,19,5.3,31.5
53,20,6.6921975806451615,4.962
53,22,11.569999999999999,3.346
53,23,7.820228070175439,34.2
53,24,8.140262390670554,30.87
53,25,8.69,19.93
53,26,9.93,7.444
53,27,7.569999999999999,15.73
53,28,6.845510477039678,22.43
53,29,8.010000000000002,17.41
53,30,6.860000000000001,5.809
53,31,5.350233160621762,34.74
53,32,5.6501327322814925,39.93
53,33,8.050290971330764,23.37
53,34,6.010167487684729,40.6
53,35,5.260207919278397,65.41
53,36,4.400178481649069,39.78
53,37,4.411095440230043,73.03
53,38,7.849999999999999,10.77
53,39,5.3999999999999995,22.52
53,40,6.3100000000000005,16.54
53,41,5.01,29.79
53,42,2.7200517751479287,40.56
53,43,2.05,20.73
53,44,3.120085818021784,90.89
53,45,2.270083939563514,35.74
53,46,9.592595837897045,9.136
53,47,5.829999999999999,2.481
53,48,6.209999999999999,5.847
53,49,4.369999999999999,7.482
53,50,3.5399999999999996,10.77
53,51,3.2900586295346272,27.29
53,52,1.9000000000000001,18.23
53,54,8.122560975609758,0.827
53,55,6.709999999999999,4.135
53,56,6.0425609756097565,0.827
53,57,6.072560975609756,0.827
53,58,4.1899999999999995,3.308
53,59,5.379999999999999,4.135
53,61,3.01,2.481
53,62,2.48,33.48
53,63,3.6099999999999994,5.789
53,64,2.78,15.71
53,65,3.95,15.81
53,67,7.630000000000001,0.827
53,68,5.829999999999999,15.85
53,69,6.680000000000001,4.135
53,70,4.709999999999999,26.5
53,71,6.109999999999999,10.79
53,72,8.24,18.2
53,73,5.739999999999999,4.962
53,74,9.570209777777778,56.26
53,75,10.18025300032436,30.83
53,76,10.18,10.75
53,77,10.18,2.481
53,78,9.73,6.617
53,79,9.570000000000002,2.481
53,80,9.570000000000002,1.654
53,81,10.93,0.827
53,82,10.93,1.654
53,83,10.93,0.827
53,84,9.570000000000002,9.098
53,85,9.570000000000002,7.444
53,87,10.18,3.308
53,90,9.570000000000002,4.135
53,91,6.79,16.56
53,92,5.42,21.5
53,93,5.42,22.33
53,94,8.120000000000001,4.962
53,95,8.120000000000001,12.41
53,96,5.42,2.481
53,97,8.120000000000001,0.827
53,98,17.491525423728813,14.17
53,100,5.42,18.21
53,101,9.342595525638488,50.51
53,102,17.491672454761467,54.72
53,103,10.18,0.827
53,104,10.18,1.654
53,105,9.570000000000002,15.73
53,106,10.18,3.308
53,107,9.570000000000002,0.827
54,1,15.647346585998267,11.58
54,3,17.150213051823417,52.11
54,5,14.199467312348666,4.135
54,6,13.013310225303291,5.789
54,7,13.803048780487805,0.827
54,8,12.183267776096823,6.617
54,9,13.829999999999997,2.481
54,10,11.256212603437303,15.71
54,11,12.206219758064513,9.925
54,12,11.369999999999997,8.271
54,13,12.029999999999996,9.117
54,14,13.539999999999996,6.617
54,15,9.660062526052526,24.0
54,16,11.900331377286852,28.97
54,17,12.050539534883722,10.75
54,18,9.200000000000001,12.43
54,19,10.630000000000003,7.444
54,20,12.022177419354838,2.481
54,21,10.5,0.827
54,22,12.100000000000001,0.827
54,23,12.2804435483871,2.481
54,24,10.190000000000001,9.117
54,25,13.260453857791227,6.617
54,26,14.820967184801384,5.789
54,27,12.640604838709676,4.962
54,28,12.350832072617246,6.617
54,29,14.46114220877459,13.23
54,30,13.310968523002423,4.135
54,31,11.060759930915369,11.58
54,32,12.636641452344932,6.617
54,33,6.640000000000001,8.29
54,34,9.08030803080308,9.098
54,35,9.500731329408117,32.27
54,36,9.870000000000001,7.444
54,37,10.676648351648353,9.098
54,38,4.78,52.33
54,39,6.87,10.83
54,40,8.560207015526167,17.39
54,41,7.750000000000001,14.93
54,42,7.960000000000001,13.23
54,43,7.150000000000001,8.29
54,44,9.700914368650219,20.68
54,45,8.89,3.308
54,46,3.13,20.06
54,47,4.31,7.444
54,48,3.46,8.347
54,49,6.310046253469009,10.81
54,50,6.92,6.617
54,51,7.26,1.654
54,52,7.800281690140846,9.944
54,53,8.55,3.308
54,55,1.46,20.14
54,56,2.9,4.962
54,57,1.8699999999999999,11.66
54,58,4.46,7.463
54,59,2.9,6.617
54,60,4.54,3.308
54,61,5.200033534540577,14.91
54,62,6.8300335345405765,14.91
54,63,5.75,8.271
54,64,6.94,9.944
54,65,8.0,3.308
54,66,4.56,5.077
54,67,4.319999999999999,1.654
54,68,3.3499999999999996,13.23
54,69,5.87,2.481
54,70,4.92,29.85
54,71,6.570037783375315,39.7
54,72,8.680038180082722,31.43
54,73,9.900000000000002,7.444
54,74,14.62041031036297,19.02
54,75,14.550346020761246,5.789
54,76,13.690000000000003,4.135
54,77,14.550403225806452,4.962
54,78,12.030000000000003,5.809
54,80,15.26,0.827
54,82,13.690000000000003,0.827
54,84,15.260524193548388,7.444
54,85,14.55030257186082,6.617
54,87,14.550000000000002,1.654
54,91,9.02,9.098
54,92,10.68,7.463
54,93,10.68,9.098
54,94,2.88,4.135
54,95,4.54,11.58
54,96,10.68,1.654
54,97,4.54,12.41
54,98,14.67,3.308
54,99,10.68,0.827
54,100,10.89,2.481
54,101,2.88,20.68
54,102,14.671337486258702,27.29
54,104,14.550000000000002,0.827
54,105,15.260000000000002,3.327
54,106,14.550000000000002,1.654
54,107,14.550000000000002,0.827
55,1,14.187349979863061,24.83
55,3,15.689699913644212,46.33
55,5,12.739454545454544,3.308
55,6,11.553117408906882,2.481
55,7,12.34298780487805,1.654
55,8,10.723224137931037,5.809
55,9,12.370000000000003,3.308
55,10,9.796228991596639,19.04
55,11,10.746224010731051,14.91
55,12,9.910000000000002,11.58
55,13,10.570000000000002,14.89
55,14,12.080000000000002,8.271
55,15,8.200277040966698,33.93
55,16,10.440297288467823,30.62
55,17,10.590318681318681,18.21
55,18,7.74,18.21
55,19,9.170000000000002,18.23
55,20,10.562177419354839,2.481
55,21,9.040000000000001,1.654
55,22,11.900000000000002,2.5
55,23,11.220632530120485,9.963
55,24,9.200326716294457,24.18
55,25,12.090533672172812,15.75
55,26,13.6419010989011,9.098
55,27,11.181305398871883,12.41
55,28,10.890905432595575,9.944
55,29,13.000974320241697,13.25
55,30,11.850903614457833,6.655
55,31,9.600551470588238,19.04
55,32,11.176626344086019,14.89
55,33,6.44,32.62
55,34,7.620524300441828,33.95
55,35,8.040679644235613,59.59
55,36,8.410362756952841,16.54
55,37,9.216628024193545,19.85
55,38,4.58,69.33
55,39,5.41,17.39
55,40,7.100448662640208,23.18
55,41,6.290266666666667,24.0
55,42,6.500000000000001,19.04
55,43,5.690000000000001,15.71
55,44,8.241097404266258,38.91
55,45,7.430089001907185,15.73
55,46,2.93,25.31
55,47,2.85,12.41
55,48,2.0,34.97
55,49,4.85,23.33
55,50,5.460000000000001,4.962
55,51,5.800128350320876,26.49
55,52,6.340290205562274,8.271
55,53,7.090000000000001,7.482
55,54,1.46,15.77
55,56,2.7,12.43
55,57,1.6700000000000002,11.6
55,58,3.58,17.41
55,59,2.7,23.25
55,60,4.14,7.444
55,61,3.74,23.31
55,62,5.369999999999999,8.271
55,63,5.35,16.66
55,64,5.48,9.098
55,65,6.540000000000001,6.636
55,66,4.36,0.827
55,67,4.119999999999999,4.193
55,68,3.1500000000000004,20.73
55,70,4.72,38.99
55,71,6.370060362173038,24.85
55,72,8.480031463030938,38.14
55,73,8.48,8.309
55,74,13.450587851077731,30.62
55,75,13.580421686746991,4.981
55,76,13.491307506053273,4.135
55,77,13.580725388601042,5.789
55,78,11.830000000000004,6.617
55,79,14.090000000000003,0.827
55,80,14.090000000000003,0.827
55,81,13.490000000000004,1.654
55,83,13.490000000000004,0.827
55,84,14.090302419354842,9.925
55,85,13.580564516129037,7.444
55,88,14.090000000000003,0.827
55,90,13.450000000000005,0.827
55,91,8.819999999999999,12.41
55,92,9.430000000000001,25.64
55,93,9.430000000000001,14.89
55,94,2.68,10.79
55,95,4.34,9.925
55,97,4.34,9.098
55,98,14.47,11.73
55,99,9.430000000000001,1.654
55,100,9.430000000000001,13.23
55,101,2.68,49.64
55,102,14.470978814695629,37.29
55,103,13.580000000000004,1.654
55,104,13.580846774193553,2.481
55,105,14.09030211480363,6.617
55,106,13.580846774193553,2.481
55,107,13.580000000000004,0.827
56,1,15.332557603686627,17.37
56,3,16.48794624860022,44.66
