origin,destination,link_origin,link_destination,time,flow
13,6,4,5,2.315659100694459,140.2340451929095
13,6,5,6,9.991853344097017,140.2340451929095
13,6,12,3,4.019858906184428,200.00000000000028
13,6,13,12,3.023542308685178,200.00000000000028
13,7,1,2,6.000818452880582,1.0891131478873703
13,7,2,6,6.576130787147305,1.0891131478873703
13,7,3,1,4.008598442839919,1.0891131478873703
13,7,3,4,4.269782415148585,63.52313347997465
13,7,4,5,2.315659100694459,63.52313347997465
13,7,5,6,9.991853344097017,58.56971498596721
13,7,5,9,9.654236173558854,4.953418494007542
13,7,6,8,14.69516096437463,59.65882813385453
13,7,8,7,5.502973243158477,64.61224662786195
13,7,9,8,15.032877769402075,4.953418494007542
13,7,10,16,20.082780531593556,0.02106352920199547
13,7,11,10,12.202807252371969,0.02106352920199547
13,7,12,3,4.019858906184428,64.61224662786195
13,7,12,11,13.732499192417755,0.02106352920199547
13,7,13,12,3.023542308685178,64.63331015706402
13,7,13,24,17.654843275234533,335.36668984293624
13,7,16,18,3.1637369151063344,0.02106352920199547
13,7,18,7,2.063246782055821,335.3877533721383
13,7,20,18,4.260619409645985,335.36668984293624
13,7,21,20,8.0847138047151,335.25503876440126
13,7,22,20,7.715556209349734,0.11165107853518136
13,7,23,22,12.236592792129247,0.11165107853518136
13,7,24,21,11.748263109332896,335.25503876440126
13,7,24,23,3.7215437234973967,0.11165107853518136
13,8,1,2,6.000818452880582,102.23737005342952
13,8,2,6,6.576130787147305,102.23737005342952
13,8,3,1,4.008598442839919,102.23737005342952
13,8,3,4,4.269782415148585,497.76262994657054
13,8,4,5,2.315659100694459,497.76262994657054
13,8,5,6,9.991853344097017,383.43518026488306
13,8,5,9,9.654236173558854,114.32744968168699
13,8,6,8,14.69516096437463,485.6725503183132
13,8,9,8,15.032877769402075,114.32744968168699
13,8,12,3,4.019858906184428,600.0000000000003
13,8,13,12,3.023542308685178,600.0000000000003
13,9,3,4,4.269782415148585,599.9702034451851
13,9,4,5,2.315659100694459,599.9702034451851
13,9,5,9,9.654236173558854,599.9702034451851
13,9,10,9,5.718192039561144,0.029796554816665023
13,9,11,10,12.202807252371969,0.029796554816665023
13,9,12,3,4.019858906184428,599.9702034451851
13,9,12,11,13.732499192417755,0.029796554816665023
13,9,13,12,3.023542308685178,600.0000000000003
13,10,3,4,4.269782415148585,313.3289065394551
13,10,4,5,2.315659100694459,313.3289065394551
13,10,5,9,9.654236173558854,313.3289065394551
13,10,9,10,5.68365966534739,313.3289065394551
13,10,11,10,12.202807252371969,1586.671093460546
13,10,12,3,4.019858906184428,313.3289065394551
13,10,12,11,13.732499192417755,1586.671093460546
13,10,13,12,3.023542308685178,1899.9999999999984
13,11,3,4,4.269782415148585,0.06185059912674184
13,11,4,11,7.137926542559301,0.06185059912674184
13,11,12,3,4.019858906184428,0.06185059912674184
13,11,12,11,13.732499192417755,999.9381494008722
13,11,13,12,3.023542308685178,999.9999999999995
13,12,13,12,3.023542308685178,1300.0000000000018
13,14,3,4,4.269782415148585,0.020457934606969815
13,14,4,11,7.137926542559301,0.020457934606969815
13,14,11,14,13.694700531148948,12.036623487543226
13,14,12,3,4.019858906184428,0.020457934606969815
13,14,12,11,13.732499192417755,12.016165552936247
13,14,13,12,3.023542308685178,12.036623487543226
13,14,13,24,17.654843275234533,587.963376512458
13,14,23,14,9.064064023543311,587.963376512458
13,14,24,23,3.7215437234973967,587.963376512458
13,15,3,4,4.269782415148585,0.019427829013921268
13,15,4,5,2.315659100694459,0.019427829013921268
13,15,5,9,9.654236173558854,0.019427829013921268
13,15,9,10,5.68365966534739,0.019427829013921268
13,15,10,15,13.725486453991369,3.5825567498930027
13,15,11,10,12.202807252371969,3.563128920879077
13,15,11,14,13.694700531148948,0.9907708742680129
13,15,12,3,4.019858906184428,0.019427829013921268
13,15,12,11,13.732499192417755,4.553899795147097
13,15,13,12,3.023542308685178,4.573327624161017
13,15,13,24,17.654843275234533,695.4266723758418
13,15,14,15,12.235098399182874,65.26935546044369
13,15,21,22,4.212426750561464,438.02958128933176
13,15,22,15,9.051052658469802,631.1480877896639
13,15,23,14,9.064064023543311,64.27858458617558
13,15,23,22,12.236592792129247,193.11850650033182
13,15,24,21,11.748263109332896,438.02958128933176
13,15,24,23,3.7215437234973967,257.3970910865077
13,16,1,2,6.000818452880582,0.015095614000999368
13,16,2,6,6.576130787147305,0.015095614000999368
13,16,3,1,4.008598442839919,0.015095614000999368
13,16,3,4,4.269782415148585,0.0371103594760451
13,16,4,5,2.315659100694459,0.0371103594760451
13,16,5,9,9.654236173558854,0.0371103594760451
13,16,6,8,14.69516096437463,0.015095614000999368
13,16,7,18,2.0623054144618265,0.016652424869075318
13,16,8,7,5.502973243158477,0.016652424869075318
13,16,8,16,10.722973648125851,0.03555354860796918
13,16,9,8,15.032877769402075,0.0371103594760451
13,16,10,16,20.082780531593556,0.09508864563844013
13,16,11,10,12.202807252371969,0.09508864563844013
13,16,12,3,4.019858906184428,0.05220597347704437
13,16,12,11,13.732499192417755,0.09508864563844013
13,16,13,12,3.023542308685178,0.14729461911548528
13,16,13,24,17.654843275234533,599.8527053808851
13,16,18,16,3.1661913319523767,599.8693578057549
13,16,20,18,4.260619409645985,599.8527053808851
13,16,21,20,8.0847138047151,599.6106109812773
13,16,22,20,7.715556209349734,0.2420943996079979
13,16,23,22,12.236592792129247,0.2420943996079979
13,16,24,21,11.748263109332896,599.6106109812773
13,16,24,23,3.7215437234973967,0.2420943996079979
13,17,3,4,4.269782415148585,82.45497540511977
13,17,4,5,2.315659100694459,82.45497540511977
13,17,5,9,9.654236173558854,82.45497540511977
13,17,9,10,5.68365966534739,82.45497540511977
13,17,10,17,16.3083788175056,499.9751695376522
13,17,11,10,12.202807252371969,417.5201941325329
13,17,12,3,4.019858906184428,82.45497540511977
13,17,12,11,13.732499192417755,417.5201941325329
13,17,13,12,3.023542308685178,499.9751695376522
13,17,13,24,17.654843275234533,0.024830462347220902
13,17,15,19,4.32610937861492,0.024830462347220902
13,17,19,17,7.411891909935446,0.024830462347220902
13,17,21,22,4.212426750561464,0.024830462347220902
13,17,22,15,9.051052658469802,0.024830462347220902
13,17,24,21,11.748263109332896,0.024830462347220902
13,18,1,2,6.000818452880582,0.0025159356668332236
13,18,2,6,6.576130787147305,0.0025159356668332236
13,18,3,1,4.008598442839919,0.0025159356668332236
13,18,3,4,4.269782415148585,0.0083915369813096
13,18,4,5,2.315659100694459,0.0083915369813096
13,18,5,6,9.991853344097017,0.00561613283646368
13,18,5,9,9.654236173558854,0.0027754041448458874
13,18,6,8,14.69516096437463,0.008132068503296907
13,18,7,18,2.0623054144618265,0.0083915369813096
13,18,8,7,5.502973243158477,0.0083915369813096
13,18,8,16,10.722973648125851,0.0025159356668332236
13,18,9,8,15.032877769402075,0.0027754041448458874
13,18,10,16,20.082780531593556,0.0052658823004988675
13,18,11,10,12.202807252371969,0.0052658823004988675
13,18,12,3,4.019858906184428,0.010907472648142801
13,18,12,11,13.732499192417755,0.0052658823004988675
13,18,13,12,3.023542308685178,0.016173354948641694
13,18,13,24,17.654843275234533,99.98382664505142
13,18,16,18,3.1637369151063344,0.007781817967332092
13,18,20,18,4.260619409645985,99.98382664505142
13,18,21,20,8.0847138047151,99.94347757845011
13,18,22,20,7.715556209349734,0.04034906660133323
13,18,23,22,12.236592792129247,0.04034906660133323
13,18,24,21,11.748263109332896,99.94347757845011
13,18,24,23,3.7215437234973967,0.04034906660133323
13,19,3,4,4.269782415148585,0.008326212434537659
13,19,4,5,2.315659100694459,0.008326212434537659
13,19,5,9,9.654236173558854,0.008326212434537659
13,19,9,10,5.68365966534739,0.008326212434537659
13,19,10,15,13.725486453991369,1.5353814642398607
13,19,11,10,12.202807252371969,1.527055251805323
13,19,11,14,13.694700531148948,0.42461608897200637
13,19,12,3,4.019858906184428,0.008326212434537659
13,19,12,11,13.732499192417755,1.951671340777326
13,19,13,12,3.023542308685178,1.9599975532118648
13,19,13,24,17.654843275234533,298.04000244678923
13,19,14,15,12.235098399182874,26.519144107782175
13,19,15,19,4.32610937861492,281.33099584302795
13,19,20,19,9.511856818289463,18.66900415697231
13,19,21,20,8.0847138047151,18.66900415697231
13,19,21,22,4.212426750561464,171.86249714253222
13,19,22,15,9.051052658469802,253.2764702710056
13,19,23,14,9.064064023543311,26.09452801881015
13,19,23,22,12.236592792129247,81.41397312847339
13,19,24,21,11.748263109332896,190.53150129950453
13,19,24,23,3.7215437234973967,107.50850114728344
13,20,3,4,4.269782415148585,0.016652424869075318
13,20,4,5,2.315659100694459,0.016652424869075318
13,20,5,9,9.654236173558854,0.016652424869075318
13,20,9,10,5.68365966534739,0.016652424869075318
13,20,10,15,13.725486453991369,0.016652424869075318
13,20,11,14,13.694700531148948,0.031595293802993175
13,20,12,3,4.019858906184428,0.016652424869075318
13,20,12,11,13.732499192417755,0.031595293802993175
13,20,13,12,3.023542308685178,0.048247718672068465
13,20,13,24,17.654843275234533,599.9517522813316
13,20,14,23,9.077059933230235,0.031595293802993175
13,20,15,19,4.32610937861492,0.016652424869075318
13,20,19,20,9.454502455733444,0.016652424869075318
13,20,21,20,8.0847138047151,599.6945622677216
13,20,22,20,7.715556209349734,0.28878530741199077
13,20,23,22,12.236592792129247,0.28878530741199077
13,20,24,21,11.748263109332896,599.6945622677216
13,20,24,23,3.7215437234973967,0.257190013608998
13,21,13,24,17.654843275234533,600.0000000000003
13,21,24,21,11.748263109332896,600.0000000000003
13,22,11,14,13.694700531148948,0.06845646990648549
13,22,12,11,13.732499192417755,0.06845646990648549
13,22,13,12,3.023542308685178,0.06845646990648549
13,22,13,24,17.654843275234533,1299.931543530096
13,22,14,23,9.077059933230235,0.06845646990648549
13,22,21,22,4.212426750561464,858.5366723598629
13,22,23,22,12.236592792129247,441.4633276401397
13,22,24,21,11.748263109332896,858.5366723598629
13,22,24,23,3.7215437234973967,441.3948711702324
13,23,11,14,13.694700531148948,0.04212705840399094
13,23,12,11,13.732499192417755,0.04212705840399094
13,23,13,12,3.023542308685178,0.04212705840399094
13,23,13,24,17.654843275234533,799.9578729415973
13,23,14,23,9.077059933230235,0.04212705840399094
13,23,24,23,3.7215437234973967,799.9578729415973
13,24,13,24,17.654843275234533,800.0000000000011
14,1,3,1,4.008598442839919,300.00000000000017
14,1,4,3,4.2718258988661635,299.9235960818088
14,1,5,4,2.317579968739183,0.008326212434537659
14,1,9,5,9.673936874118521,0.008326212434537659
14,1,10,9,5.718192039561144,0.008326212434537659
14,1,11,4,7.227108124901809,299.91526986937436
14,1,11,12,13.58748716805807,0.058627143888083925
14,1,12,3,4.019858906184428,0.07640391819206847
14,1,13,12,3.023542308685178,0.01777677430398459
14,1,14,11,13.844533747088716,299.97389701326216
14,1,14,15,12.235098399182874,0.008326212434537659
14,1,14,23,9.077059933230235,0.01777677430398459
14,1,15,10,13.813284101292357,0.008326212434537659
14,1,23,24,3.7589560906459525,0.01777677430398459
14,1,24,13,17.614486788000654,0.01777677430398459
14,2,1,2,6.000818452880582,99.99503390753048
14,2,3,1,4.008598442839919,99.99503390753048
14,2,4,3,4.2718258988661635,99.97453202726939
14,2,4,5,2.315659100694459,0.004966092469444165
14,2,5,4,2.317579968739183,0.0027754041448458874
14,2,5,6,9.991853344097017,0.004966092469444165
14,2,6,2,6.598906616837077,0.004966092469444165
14,2,9,5,9.673936874118521,0.0027754041448458874
14,2,10,9,5.718192039561144,0.0027754041448458874
14,2,11,4,7.227108124901809,99.97672271559398
14,2,11,12,13.58748716805807,0.014576288826583886
14,2,12,3,4.019858906184428,0.020501880261245314
14,2,13,12,3.023542308685178,0.005925591434661519
14,2,14,11,13.844533747088716,99.99129900442061
14,2,14,15,12.235098399182874,0.0027754041448458874
14,2,14,23,9.077059933230235,0.005925591434661519
14,2,15,10,13.813284101292357,0.0027754041448458874
14,2,23,24,3.7589560906459525,0.005925591434661519
14,2,24,13,17.614486788000654,0.005925591434661519
14,3,4,3,4.2718258988661635,99.97453202726939
14,3,5,4,2.317579968739183,0.0027754041448458874
14,3,9,5,9.673936874118521,0.0027754041448458874
14,3,10,9,5.718192039561144,0.0027754041448458874
14,3,11,4,7.227108124901809,99.97175662312446
14,3,11,12,13.58748716805807,0.01954238129602807
14,3,12,3,4.019858906184428,0.025467972730689546
14,3,13,12,3.023542308685178,0.005925591434661519
14,3,14,11,13.844533747088716,99.99129900442061
14,3,14,15,12.235098399182874,0.0027754041448458874
14,3,14,23,9.077059933230235,0.005925591434661519
14,3,15,10,13.813284101292357,0.0027754041448458874
14,3,23,24,3.7589560906459525,0.005925591434661519
14,3,24,13,17.614486788000654,0.005925591434661519
14,4,3,4,4.269782415148585,0.012579678334166072
14,4,5,4,2.317579968739183,0.013877020724229444
14,4,9,5,9.673936874118521,0.013877020724229444
14,4,10,9,5.718192039561144,0.013877020724229444
14,4,11,4,7.227108124901809,499.9735433009413
14,4,12,3,4.019858906184428,0.012579678334166072
14,4,13,12,3.023542308685178,0.012579678334166072
14,4,14,11,13.844533747088716,499.9735433009413
14,4,14,15,12.235098399182874,0.013877020724229444
14,4,14,23,9.077059933230235,0.012579678334166072
14,4,15,10,13.813284101292357,0.013877020724229444
14,4,23,24,3.7589560906459525,0.012579678334166072
14,4,24,13,17.614486788000654,0.012579678334166072
14,5,3,4,4.269782415148585,0.0025159356668332236
14,5,4,5,2.315659100694459,99.99722459585531
14,5,9,5,9.673936874118521,0.0027754041448458874
14,5,10,9,5.718192039561144,0.0027754041448458874
14,5,11,4,7.227108124901809,99.99470866018825
14,5,12,3,4.019858906184428,0.0025159356668332236
14,5,13,12,3.023542308685178,0.0025159356668332236
14,5,14,11,13.844533747088716,99.99470866018825
14,5,14,15,12.235098399182874,0.0027754041448458874
14,5,14,23,9.077059933230235,0.0025159356668332236
14,5,15,10,13.813284101292357,0.0027754041448458874
14,5,23,24,3.7589560906459525,0.0025159356668332236
14,5,24,13,17.614486788000654,0.0025159356668332236
14,6,1,2,6.000818452880582,0.0025159356668332236
14,6,2,6,6.576130787147305,0.0025159356668332236
14,6,3,1,4.008598442839919,0.0025159356668332236
14,6,4,5,2.315659100694459,99.99129900442061
14,6,5,6,9.991853344097017,99.99407440856525
14,6,8,6,14.826181987742647,0.0034096557678283063
14,6,9,5,9.673936874118521,0.0027754041448458874
14,6,10,9,5.718192039561144,0.0027754041448458874
14,6,11,4,7.227108124901809,99.99129900442061
14,6,12,3,4.019858906184428,0.0025159356668332236
14,6,13,12,3.023542308685178,0.0025159356668332236
14,6,14,11,13.844533747088716,99.99129900442061
14,6,14,15,12.235098399182874,0.006185059912674175
14,6,14,23,9.077059933230235,0.0025159356668332236
14,6,15,10,13.813284101292357,0.0027754041448458874
14,6,15,19,4.32610937861492,0.0034096557678283063
14,6,16,8,10.777281877056346,0.0034096557678283063
14,6,17,16,9.462977115825897,0.0034096557678283063
14,6,19,17,7.411891909935446,0.0034096557678283063
14,6,23,24,3.7589560906459525,0.0025159356668332236
14,6,24,13,17.614486788000654,0.0025159356668332236
14,7,14,15,12.235098399182874,199.87303171148577
14,7,14,23,9.077059933230235,0.12696828851429487
14,7,15,19,4.32610937861492,199.87303171148577
14,7,16,18,3.1637369151063344,0.00993218493888833
14,7,17,16,9.462977115825897,0.00993218493888833
14,7,18,7,2.063246782055821,200.00000000000028
14,7,19,17,7.411891909935446,0.00993218493888833
14,7,19,20,9.454502455733444,199.86309952654685
14,7,20,18,4.260619409645985,199.99006781506097
14,7,21,20,8.0847138047151,0.004373886259082688
14,7,22,20,7.715556209349734,0.12259440225521262
14,7,23,22,12.236592792129247,0.12259440225521262
14,7,23,24,3.7589560906459525,0.004373886259082688
14,7,24,21,11.748263109332896,0.004373886259082688
14,8,7,8,5.5526732480640035,399.7670765371476
14,8,14,15,12.235098399182874,399.75970204604266
14,8,14,23,9.077059933230235,0.24029795395727682
14,8,15,19,4.32610937861492,399.75970204604266
14,8,16,8,10.777281877056346,0.23292346285253382
14,8,17,16,9.462977115825897,0.2017961909832062
14,8,18,7,2.063246782055821,399.7670765371476
14,8,18,16,3.1661913319523767,0.031127271869328368
14,8,19,17,7.411891909935446,0.2017961909832062
14,8,19,20,9.454502455733444,399.55790585505974
14,8,20,18,4.260619409645985,399.79820380901646
14,8,21,20,8.0847138047151,0.008747772518165376
14,8,22,20,7.715556209349734,0.2315501814391117
14,8,23,22,12.236592792129247,0.2315501814391117
14,8,23,24,3.7589560906459525,0.008747772518165376
14,8,24,21,11.748263109332896,0.008747772518165376
14,9,10,9,5.718192039561144,600.0000000000003
14,9,11,10,12.202807252371969,243.23869946230573
14,9,14,11,13.844533747088716,243.23869946230573
14,9,14,15,12.235098399182874,356.7613005376948
14,9,15,10,13.813284101292357,356.7613005376948
14,10,11,10,12.202807252371969,851.3354481180704
14,10,14,11,13.844533747088716,851.3354481180704
14,10,14,15,12.235098399182874,1248.664551881932
14,10,15,10,13.813284101292357,1248.664551881932
14,11,4,11,7.137926542559301,0.0444064663175342
14,11,5,4,2.317579968739183,0.0444064663175342
14,11,9,5,9.673936874118521,0.0444064663175342
14,11,10,9,5.718192039561144,0.0444064663175342
14,11,14,11,13.844533747088716,1599.955593533685
14,11,14,15,12.235098399182874,0.0444064663175342
14,11,15,10,13.813284101292357,0.0444064663175342
14,12,3,12,4.0202428925312805,0.05628900511741318
14,12,4,3,4.2718258988661635,0.05628900511741318
14,12,5,4,2.317579968739183,0.019427829013921268
14,12,9,5,9.673936874118521,0.019427829013921268
14,12,10,9,5.718192039561144,0.019427829013921268
14,12,11,4,7.227108124901809,0.03686117610349213
14,12,11,12,13.58748716805807,699.9022318548429
14,12,13,12,3.023542308685178,0.04147914004263061
14,12,14,11,13.844533747088716,699.9390930309452
14,12,14,15,12.235098399182874,0.019427829013921268
14,12,14,23,9.077059933230235,0.04147914004263061
14,12,15,10,13.813284101292357,0.019427829013921268
14,12,23,24,3.7589560906459525,0.04147914004263061
14,12,24,13,17.614486788000654,0.04147914004263061
14,13,11,12,13.58748716805807,11.526463318670489
14,13,12,13,3.0228523235200404,11.526463318670489
14,13,14,11,13.844533747088716,11.526463318670489
14,13,14,23,9.077059933230235,588.4735366813316
14,13,23,24,3.7589560906459525,588.4735366813316
14,13,24,13,17.614486788000654,588.4735366813316
14,15,14,15,12.235098399182874,1300.0000000000018
14,16,14,15,12.235098399182874,699.8465899286487
14,16,14,23,9.077059933230235,0.15341007135226567
14,16,15,19,4.32610937861492,699.8465899286487
14,16,17,16,9.462977115825897,693.2137853035528
14,16,18,16,3.1661913319523767,6.786214696448404
14,16,19,17,7.411891909935446,693.2137853035528
14,16,19,20,9.454502455733444,6.632804625096132
14,16,20,18,4.260619409645985,6.786214696448404
14,16,21,20,8.0847138047151,0.01530860190678936
14,16,22,20,7.715556209349734,0.1381014694454754
14,16,23,22,12.236592792129247,0.1381014694454754
14,16,23,24,3.7589560906459525,0.01530860190678936
14,16,24,21,11.748263109332896,0.01530860190678936
14,17,10,17,16.3083788175056,0.034736430920710555
14,17,11,10,12.202807252371969,0.01530860190678936
14,17,14,11,13.844533747088716,0.01530860190678936
14,17,14,15,12.235098399182874,699.9846913980954
14,17,15,10,13.813284101292357,0.019427829013921268
14,17,15,19,4.32610937861492,699.9652635690815
14,17,19,17,7.411891909935446,699.9652635690815
14,18,14,15,12.235098399182874,99.93651585574288
14,18,14,23,9.077059933230235,0.06348414425714743
14,18,15,19,4.32610937861492,99.93651585574288
14,18,16,18,3.1637369151063344,0.004966092469444165
14,18,17,16,9.462977115825897,0.004966092469444165
14,18,19,17,7.411891909935446,0.004966092469444165
14,18,19,20,9.454502455733444,99.93154976327342
14,18,20,18,4.260619409645985,99.99503390753048
14,18,21,20,8.0847138047151,0.002186943129541344
14,18,22,20,7.715556209349734,0.06129720112760631
14,18,23,22,12.236592792129247,0.06129720112760631
14,18,23,24,3.7589560906459525,0.002186943129541344
14,18,24,21,11.748263109332896,0.002186943129541344
14,19,14,15,12.235098399182874,300.00000000000017
14,19,15,19,4.32610937861492,300.00000000000017
14,20,14,15,12.235098399182874,499.6825792787144
14,20,14,23,9.077059933230235,0.31742072128573695
14,20,15,19,4.32610937861492,499.6825792787144
14,20,19,20,9.454502455733444,499.6825792787144
14,20,21,20,8.0847138047151,0.01093471564770669
14,20,22,20,7.715556209349734,0.30648600563803097
14,20,23,22,12.236592792129247,0.30648600563803097
14,20,23,24,3.7589560906459525,0.01093471564770669
14,20,24,21,11.748263109332896,0.01093471564770669
14,21,14,15,12.235098399182874,0.3610713326204144
14,21,14,23,9.077059933230235,399.6389286673799
14,21,15,19,4.32610937861492,0.01110161657938355
14,21,15,22,9.084622146038775,0.3499697160410314
14,21,19,20,9.454502455733444,0.01110161657938355
14,21,20,21,8.166938957600054,0.01110161657938355
14,21,22,21,4.200899445573259,0.621201342682962
14,21,23,22,12.236592792129247,0.27123162664192885
14,21,23,24,3.7589560906459525,399.3676970407375
14,21,24,21,11.748263109332896,399.3676970407375
14,22,14,15,12.235098399182874,470.62912749417404
14,22,14,23,9.077059933230235,729.3708725058252
14,22,15,22,9.084622146038775,470.62912749417404
14,22,23,22,12.236592792129247,729.3708725058252
14,23,14,23,9.077059933230235,1100.0000000000005
14,24,14,23,9.077059933230235,400.00000000000057
14,24,23,24,3.7589560906459525,400.00000000000057
15,1,3,1,4.008598442839919,499.9999999999998
15,1,4,3,4.2718258988661635,499.9751695376522
15,1,5,4,2.317579968739183,499.6133966145162
15,1,9,5,9.673936874118521,499.6133966145162
15,1,10,9,5.718192039561144,499.6133966145162
15,1,10,11,12.404358783199942,0.07922976367683073
15,1,11,4,7.227108124901809,0.3617729231359061
15,1,11,12,13.58748716805807,0.024830462347220902
15,1,12,3,4.019858906184428,0.024830462347220902
15,1,14,11,13.844533747088716,0.3073736218062959
15,1,15,10,13.813284101292357,499.692626378193
15,1,15,14,12.37359913772886,0.3073736218062959
15,2,1,2,6.000818452880582,16.737788312848213
15,2,3,1,4.008598442839919,16.737788312848213
15,2,4,3,4.2718258988661635,16.737788312848213
15,2,5,4,2.317579968739183,16.726925831650426
15,2,5,6,9.991853344097017,83.19575349125303
15,2,6,2,6.598906616837077,83.26221168715185
15,2,7,8,5.5526732480640035,0.06149210342931258
15,2,8,6,14.826181987742647,0.0664581958987564
15,2,9,5,9.673936874118521,99.92267932290348
15,2,10,9,5.718192039561144,99.92267932290348
15,2,10,11,12.404358783199942,0.0034096557678283063
15,2,11,4,7.227108124901809,0.01086248119786851
15,2,14,11,13.844533747088716,0.007452825430040224
15,2,15,10,13.813284101292357,99.92608897867119
15,2,15,14,12.37359913772886,0.007452825430040224
15,2,15,19,4.32610937861492,0.0664581958987564
15,2,16,8,10.777281877056346,0.004966092469444165
15,2,17,16,9.462977115825897,0.004966092469444165
15,2,18,7,2.063246782055821,0.06149210342931258
15,2,19,17,7.411891909935446,0.004966092469444165
15,2,19,20,9.454502455733444,0.06149210342931258
15,2,20,18,4.260619409645985,0.06149210342931258
15,3,4,3,4.2718258988661635,99.99503390753048
15,3,5,4,2.317579968739183,99.92267932290348
15,3,9,5,9.673936874118521,99.92267932290348
15,3,10,9,5.718192039561144,99.92267932290348
15,3,10,11,12.404358783199942,0.01584595273536611
15,3,11,4,7.227108124901809,0.07235458462718089
15,3,11,12,13.58748716805807,0.004966092469444165
15,3,12,3,4.019858906184428,0.004966092469444165
15,3,14,11,13.844533747088716,0.06147472436125914
15,3,15,10,13.813284101292357,99.938525275639
15,3,15,14,12.37359913772886,0.06147472436125914
15,4,5,4,2.317579968739183,499.6133966145162
15,4,9,5,9.673936874118521,499.6133966145162
15,4,10,9,5.718192039561144,499.6133966145162
15,4,10,11,12.404358783199942,0.07922976367683073
15,4,11,4,7.227108124901809,0.3866033854831268
15,4,14,11,13.844533747088716,0.3073736218062959
15,4,15,10,13.813284101292357,499.692626378193
15,4,15,14,12.37359913772886,0.3073736218062959
15,5,4,5,2.315659100694459,0.011193197794739259
15,5,9,5,9.673936874118521,199.9888068022052
15,5,10,9,5.718192039561144,199.9888068022052
15,5,10,11,12.404358783199942,0.006819311535656613
15,5,11,4,7.227108124901809,0.011193197794739259
15,5,14,11,13.844533747088716,0.004373886259082688
15,5,15,10,13.813284101292357,199.99562611374117
15,5,15,14,12.37359913772886,0.004373886259082688
15,6,5,6,9.991853344097017,199.84535864580695
15,6,7,8,5.5526732480640035,0.12735809311770804
15,6,8,6,14.826181987742647,0.1546413541932503
15,6,9,5,9.673936874118521,199.84535864580695
15,6,10,9,5.718192039561144,199.84535864580695
15,6,15,10,13.813284101292357,199.84535864580695
15,6,15,19,4.32610937861492,0.15026746793416773
15,6,15,22,9.084622146038775,0.004373886259082688
15,6,16,8,10.777281877056346,0.02728326107554269
15,6,17,16,9.462977115825897,0.02728326107554269
15,6,18,7,2.063246782055821,0.12735809311770804
15,6,19,17,7.411891909935446,0.02728326107554269
15,6,19,20,9.454502455733444,0.12298420685862516
15,6,20,18,4.260619409645985,0.12735809311770804
15,6,21,20,8.0847138047151,0.004373886259082688
15,6,22,21,4.200899445573259,0.004373886259082688
15,7,15,19,4.32610937861492,499.97201700551216
15,7,15,22,9.084622146038775,0.027982994486848156
15,7,16,18,3.1637369151063344,0.13098890510858377
15,7,17,16,9.462977115825897,0.13098890510858377
15,7,18,7,2.063246782055821,499.9999999999998
15,7,19,17,7.411891909935446,0.13098890510858377
15,7,19,20,9.454502455733444,499.84102810040446
15,7,20,18,4.260619409645985,499.86901109489133
15,7,21,20,8.0847138047151,0.01093471564770669
15,7,22,20,7.715556209349734,0.017048278839141496
15,7,22,21,4.200899445573259,0.01093471564770669
15,8,7,8,5.5526732480640035,599.5548199682127
15,8,15,19,4.32610937861492,599.9868783412242
15,8,15,22,9.084622146038775,0.01312165877724801
15,8,16,8,10.777281877056346,0.4451800317894461
15,8,17,16,9.462977115825897,0.43008441778844314
15,8,18,7,2.063246782055821,599.5548199682127
15,8,18,16,3.1661913319523767,0.015095614000999368
15,8,19,17,7.411891909935446,0.43008441778844314
15,8,19,20,9.454502455733444,599.556793923436
15,8,20,18,4.260619409645985,599.5699155822122
15,8,21,20,8.0847138047151,0.01312165877724801
15,8,22,21,4.200899445573259,0.01312165877724801
15,9,10,9,5.718192039561144,999.9999999999995
15,9,15,10,13.813284101292357,999.9999999999995
15,10,15,10,13.813284101292357,3999.999999999998
15,11,4,11,7.137926542559301,0.038855658027842535
15,11,5,4,2.317579968739183,0.038855658027842535
15,11,9,5,9.673936874118521,0.038855658027842535
15,11,10,9,5.718192039561144,0.038855658027842535
15,11,10,11,12.404358783199942,879.1013703050551
15,11,14,11,13.844533747088716,520.8597740369179
15,11,15,10,13.813284101292357,879.1402259630817
15,11,15,14,12.37359913772886,520.8597740369179
15,12,3,12,4.0202428925312805,51.23733235508163
15,12,4,3,4.2718258988661635,51.23733235508163
15,12,5,4,2.317579968739183,51.200471178978084
15,12,9,5,9.673936874118521,51.200471178978084
15,12,10,9,5.718192039561144,51.200471178978084
15,12,10,11,12.404358783199942,400.7616983804864
15,12,11,4,7.227108124901809,0.03686117610349213
15,12,11,12,13.58748716805807,648.7626676449188
15,12,14,11,13.844533747088716,248.03783044053455
15,12,15,10,13.813284101292357,451.9621695594639
15,12,15,14,12.37359913772886,248.03783044053455
15,13,3,12,4.0202428925312805,0.019427829013921268
15,13,4,3,4.2718258988661635,0.019427829013921268
15,13,5,4,2.317579968739183,0.019427829013921268
15,13,9,5,9.673936874118521,0.019427829013921268
15,13,10,9,5.718192039561144,0.019427829013921268
15,13,10,11,12.404358783199942,1.5397955881212464
15,13,11,12,13.58748716805807,2.7407816134520226
15,13,12,13,3.0228523235200404,2.7602094424659387
15,13,14,11,13.844533747088716,1.2009860253307705
15,13,14,23,9.077059933230235,67.51937701187477
15,13,15,10,13.813284101292357,1.5592234171351655
