Mean,Variance
10617,1.33333
10620,1.33333
10623,1.33333
10626,1.33333
10629,1.33333
10632,1.33333
10635,1.33333
10638,1.33333
10641,1.33333
10644,1.33333
10647,1.33333
10650,1.33333
10653,1.33333
10656,1.33333
10659,1.33333
10662,1.33333
10665,1.33333
10668,1.33333
10671,1.33333
10674,1.33333
10677,1.33333
10680,1.33333
10683,1.33333
10686,1.33333
10689,1.33333
10692,1.33333
10695,1.33333
10698,1.33333
10701,1.33333
10704,1.33333
10707,1.33333
10710,1.33333
10713,1.33333
10716,1.33333
10719,1.33333
10722,1.33333
10725,1.33333
10728,1.33333
10731,1.33333
10734,1.33333
10737,1.33333
10740,1.33333
10743,1.33333
10746,1.33333
10749,1.33333
10752,1.33333
10755,1.33333
10758,1.33333
10761,1.33333
10764,1.33333
10767,1.33333
10770,1.33333
10773,1.33333
10776,1.33333
10779,1.33333
10782,1.33333
10785,1.33333
10788,1.33333
10791,1.33333
10794,1.33333
10797,1.33333
10800,1.33333
10803,1.33333
10806,1.33333
10809,1.33333
10812,1.33333
10815,1.33333
10818,1.33333
10821,1.33333
10824,1.33333
10827,1.33333
10830,1.33333
10833,1.33333
10836,1.33333
10839,1.33333
10842,1.33333
10845,1.33333
10848,1.33333
10851,1.33333
10854,1.33333
10857,1.33333
10860,1.33333
10863,1.33333
10866,1.33333
10869,1.33333
10872,1.33333
10875,1.33333
10878,1.33333
10881,1.33333
10884,1.33333
10887,1.33333
10890,1.33333
10893,1.33333
10896,1.33333
10899,1.33333
10902,1.33333
10905,1.33333
10908,1.33333
10911,1.33333
10914,1.33333
10917,1.33333
10920,1.33333
10923,1.33333
10926,1.33333
10929,1.33333
10932,1.33333
10935,1.33333
10938,1.33333
10941,1.33333
10944,1.33333
10947,1.33333
10950,1.33333
10953,1.33333
10956,1.33333
10959,1.33333
10962,1.33333
10965,1.33333
10968,1.33333
10971,1.33333
10974,1.33333
10977,1.33333
10980,1.33333
10983,1.33333
10986,1.33333
10989,1.33333
10992,1.33333
10995,1.33333
10998,1.33333
11001,1.33333
11004,1.33333
11007,1.33333
11010,1.33333
11013,1.33333
11016,1.33333
11019,1.33333
11022,1.33333
11025,1.33333
11028,1.33333
11031,1.33333
11034,1.33333
11037,1.33333
11040,1.33333
11043,1.33333
11046,1.33333
11049,1.33333
11052,1.33333
11055,1.33333
11058,1.33333
11061,1.33333
11064,1.33333
11067,1.33333
11070,1.33333
11073,1.33333
11076,1.33333
11079,1.33333
11082,1.33333
11085,1.33333
11088,1.33333
11091,1.33333
11094,1.33333
11097,1.33333
11100,1.33333
11103,1.33333
11106,1.33333
11109,1.33333
11112,1.33333
11115,1.33333
11118,1.33333
11121,1.33333
11124,1.33333
11127,1.33333
11130,1.33333
11133,1.33333
11136,1.33333
11139,1.33333
11142,1.33333
11145,1.33333
11148,1.33333
11151,1.33333
11154,1.33333
11157,1.33333
11160,1.33333
11163,1.33333
11166,1.33333
11169,1.33333
11172,1.33333
11175,1.33333
11178,1.33333
11181,1.33333
11184,1.33333
11187,1.33333
11190,1.33333
11193,1.33333
11196,1.33333
11199,1.33333
11202,1.33333
11205,1.33333
11208,1.33333
11211,1.33333
11214,1.33333
11217,1.33333
11220,1.33333
11223,1.33333
11226,1.33333
11229,1.33333
11232,1.33333
11235,1.33333
11238,1.33333
11241,1.33333
11244,1.33333
11247,1.33333
11250,1.33333
11253,1.33333
11256,1.33333
11259,1.33333
11262,1.33333
11265,1.33333
11268,1.33333
11271,1.33333
11274,1.33333
11277,1.33333
11280,1.33333
11283,1.33333
11286,1.33333
11289,1.33333
11292,1.33333
11295,1.33333
11298,1.33333
11301,1.33333
11304,1.33333
11307,1.33333
11310,1.33333
11313,1.33333
11316,1.33333
11319,1.33333
11322,1.33333
11325,1.33333
11328,1.33333
11331,1.33333
11334,1.33333
11337,1.33333
11340,1.33333
11343,1.33333
11346,1.33333
11349,1.33333
11352,1.33333
11355,1.33333
11358,1.33333
11361,1.33333
11364,1.33333
11367,1.33333
11370,1.33333
11373,1.33333
11376,1.33333
11379,1.33333
11382,1.33333
11385,1.33333
11388,1.33333
11391,1.33333
11394,1.33333
11397,1.33333
11400,1.33333
11403,1.33333
11406,1.33333
11409,1.33333
11412,1.33333
11415,1.33333
11418,1.33333
11421,1.33333
11424,1.33333
11427,1.33333
11430,1.33333
11433,1.33333
11436,1.33333
11439,1.33333
11442,1.33333
11445,1.33333
11448,1.33333
11451,1.33333
11454,1.33333
11457,1.33333
11460,1.33333
11463,1.33333
11466,1.33333
11469,1.33333
11472,1.33333
11475,1.33333
11478,1.33333
11481,1.33333
11484,1.33333
11487,1.33333
11490,1.33333
11493,1.33333
11496,1.33333
11499,1.33333
11502,1.33333
11505,1.33333
11508,1.33333
11511,1.33333
11514,1.33333
11517,1.33333
11520,1.33333
11523,1.33333
11526,1.33333
11529,1.33333
11532,1.33333
11535,1.33333
11538,1.33333
11541,1.33333
11544,1.33333
11547,1.33333
11550,1.33333
11553,1.33333
11556,1.33333
11559,1.33333
11562,1.33333
11565,1.33333
11568,1.33333
11571,1.33333
11574,1.33333
11577,1.33333
11580,1.33333
11583,1.33333
11586,1.33333
11589,1.33333
11592,1.33333
11595,1.33333
11598,1.33333
11601,1.33333
11604,1.33333
11607,1.33333
11610,1.33333
11613,1.33333
11616,1.33333
11619,1.33333
11622,1.33333
11625,1.33333
11628,1.33333
11631,1.33333
11634,1.33333
11637,1.33333
11640,1.33333
11643,1.33333
11646,1.33333
11649,1.33333
11652,1.33333
11655,1.33333
11658,1.33333
11661,1.33333
11664,1.33333
11667,1.33333
11670,1.33333
11673,1.33333
11676,1.33333
11679,1.33333
11682,1.33333
11685,1.33333
11688,1.33333
11691,1.33333
11694,1.33333
11697,1.33333
11700,1.33333
11703,1.33333
11706,1.33333
11709,1.33333
11712,1.33333
11715,1.33333
11718,1.33333
11721,1.33333
11724,1.33333
11727,1.33333
11730,1.33333
11733,1.33333
11736,1.33333
11739,1.33333
11742,1.33333
11745,1.33333
11748,1.33333
11751,1.33333
11754,1.33333
11757,1.33333
11760,1.33333
11763,1.33333
11766,1.33333
11769,1.33333
11772,1.33333
11775,1.33333
11778,1.33333
11781,1.33333
11784,1.33333
11787,1.33333
11790,1.33333
11793,1.33333
11796,1.33333
11799,1.33333
11802,1.33333
11805,1.33333
11808,1.33333
11811,1.33333
11814,1.33333
11817,1.33333
11820,1.33333
11823,1.33333
11826,1.33333
11829,1.33333
11832,1.33333
11835,1.33333
11838,1.33333
11841,1.33333
11844,1.33333
11847,1.33333
11850,1.33333
11853,1.33333
11856,1.33333
11859,1.33333
11862,1.33333
11865,1.33333
11868,1.33333
11871,1.33333
11874,1.33333
11877,1.33333
11880,1.33333
11883,1.33333
11886,1.33333
11889,1.33333
11892,1.33333
11895,1.33333
11898,1.33333
11901,1.33333
11904,1.33333
11907,1.33333
11910,1.33333
11913,1.33333
11916,1.33333
11919,1.33333
11922,1.33333
11925,1.33333
11928,1.33333
11931,1.33333
11934,1.33333
11937,1.33333
11940,1.33333
11943,1.33333
11946,1.33333
11949,1.33333
11952,1.33333
11955,1.33333
11958,1.33333
11961,1.33333
11964,1.33333
11967,1.33333
11970,1.33333
11973,1.33333
11976,1.33333
11979,1.33333
11982,1.33333
11985,1.33333
11988,1.33333
11991,1.33333
11994,1.33333
11997,1.33333
12000,1.33333
12003,1.33333
12006,1.33333
12009,1.33333
12012,1.33333
12015,1.33333
12018,1.33333
12021,1.33333
12024,1.33333
12027,1.33333
12030,1.33333
12033,1.33333
12036,1.33333
12039,1.33333
12042,1.33333
12045,1.33333
12048,1.33333
12051,1.33333
12054,1.33333
12057,1.33333
12060,1.33333
12063,1.33333
12066,1.33333
12069,1.33333
12072,1.33333
12075,1.33333
12078,1.33333
12081,1.33333
12084,1.33333
12087,1.33333
12090,1.33333
12093,1.33333
12096,1.33333
12099,1.33333
12102,1.33333
12105,1.33333
12108,1.33333
12111,1.33333
12114,1.33333
12117,1.33333
12120,1.33333
12123,1.33333
12126,1.33333
12129,1.33333
12132,1.33333
12135,1.33333
12138,1.33333
12141,1.33333
12144,1.33333
12147,1.33333
12150,1.33333
12153,1.33333
12156,1.33333
12159,1.33333
12162,1.33333
12165,1.33333
12168,1.33333
12171,1.33333
12174,1.33333
12177,1.33333
12180,1.33333
12183,1.33333
12186,1.33333
12189,1.33333
12192,1.33333
12195,1.33333
12198,1.33333
12201,1.33333
12204,1.33333
12207,1.33333
12210,1.33333
12213,1.33333
12216,1.33333
12219,1.33333
12222,1.33333
12225,1.33333
12228,1.33333
12231,1.33333
12234,1.33333
12237,1.33333
12240,1.33333
12243,1.33333
12246,1.33333
12249,1.33333
12252,1.33333
12255,1.33333
12258,1.33333
12261,1.33333
12264,1.33333
12267,1.33333
12270,1.33333
12273,1.33333
12276,1.33333
12279,1.33333
12282,1.33333
12285,1.33333
12288,1.33333
12291,1.33333
12294,1.33333
12297,1.33333
12300,1.33333
12303,1.33333
12306,1.33333
12309,1.33333
12312,1.33333
12315,1.33333
12318,1.33333
12321,1.33333
12324,1.33333
12327,1.33333
12330,1.33333
12333,1.33333
12336,1.33333
12339,1.33333
12342,1.33333
12345,1.33333
12348,1.33333
12351,1.33333
12354,1.33333
12357,1.33333
12360,1.33333
12363,1.33333
12366,1.33333
12369,1.33333
12372,1.33333
12375,1.33333
12378,1.33333
12381,1.33333
12384,1.33333
12387,1.33333
12390,1.33333
12393,1.33333
12396,1.33333
12399,1.33333
12402,1.33333
12405,1.33333
12408,1.33333
12411,1.33333
12414,1.33333
12417,1.33333
12420,1.33333
12423,1.33333
12426,1.33333
12429,1.33333
12432,1.33333
12435,1.33333
12438,1.33333
12441,1.33333
12444,1.33333
12447,1.33333
12450,1.33333
12453,1.33333
12456,1.33333
12459,1.33333
12462,1.33333
12465,1.33333
12468,1.33333
12471,1.33333
12474,1.33333
12477,1.33333
12480,1.33333
12483,1.33333
12486,1.33333
12489,1.33333
12492,1.33333
12495,1.33333
12498,1.33333
12501,1.33333
12504,1.33333
12507,1.33333
12510,1.33333
12513,1.33333
12516,1.33333
12519,1.33333
12522,1.33333
12525,1.33333
12528,1.33333
12531,1.33333
12534,1.33333
12537,1.33333
12540,1.33333
12543,1.33333
12546,1.33333
12549,1.33333
12552,1.33333
12555,1.33333
12558,1.33333
12561,1.33333
12564,1.33333
12567,1.33333
12570,1.33333
12573,1.33333
12576,1.33333
12579,1.33333
12582,1.33333
12585,1.33333
12588,1.33333
12591,1.33333
12594,1.33333
12597,1.33333
12600,1.33333
12603,1.33333
12606,1.33333
12609,1.33333
12612,1.33333
12615,1.33333
12618,1.33333
12621,1.33333
12624,1.33333
12627,1.33333
12630,1.33333
12633,1.33333
12636,1.33333
12639,1.33333
12642,1.33333
12645,1.33333
12648,1.33333
12651,1.33333
12654,1.33333
12657,1.33333
12660,1.33333
12663,1.33333
12666,1.33333
12669,1.33333
12672,1.33333
12675,1.33333
12678,1.33333
12681,1.33333
12684,1.33333
12687,1.33333
12690,1.33333
12693,1.33333
12696,1.33333
12699,1.33333
12702,1.33333
12705,1.33333
12708,1.33333
12711,1.33333
12714,1.33333
12717,1.33333
12720,1.33333
12723,1.33333
12726,1.33333
12729,1.33333
12732,1.33333
12735,1.33333
12738,1.33333
12741,1.33333
12744,1.33333
12747,1.33333
12750,1.33333
12753,1.33333
12756,1.33333
12759,1.33333
12762,1.33333
12765,1.33333
12768,1.33333
12771,1.33333
12774,1.33333
12777,1.33333
12780,1.33333
12783,1.33333
12786,1.33333
12789,1.33333
12792,1.33333
12795,1.33333
12798,1.33333
12801,1.33333
12804,1.33333
12807,1.33333
12810,1.33333
12813,1.33333
12816,1.33333
12819,1.33333
12822,1.33333
12825,1.33333
12828,1.33333
12831,1.33333
12834,1.33333
12837,1.33333
12840,1.33333
12843,1.33333
12846,1.33333
12849,1.33333
12852,1.33333
12855,1.33333
12858,1.33333
12861,1.33333
12864,1.33333
12867,1.33333
12870,1.33333
12873,1.33333
12876,1.33333
12879,1.33333
12882,1.33333
12885,1.33333
12888,1.33333
12891,1.33333
12894,1.33333
12897,1.33333
12900,1.33333
12903,1.33333
12906,1.33333
12909,1.33333
12912,1.33333
12915,1.33333
12918,1.33333
12921,1.33333
12924,1.33333
12927,1.33333
12930,1.33333
12933,1.33333
12936,1.33333
12939,1.33333
12942,1.33333
12945,1.33333
12948,1.33333
12951,1.33333
12954,1.33333
12957,1.33333
12960,1.33333
12963,1.33333
12966,1.33333
12969,1.33333
12972,1.33333
12975,1.33333
12978,1.33333
12981,1.33333
12984,1.33333
12987,1.33333
12990,1.33333
12993,1.33333
12996,1.33333
12999,1.33333
13002,1.33333
13005,1.33333
13008,1.33333
13011,1.33333
13014,1.33333
13017,1.33333
13020,1.33333
13023,1.33333
13026,1.33333
13029,1.33333
13032,1.33333
13035,1.33333
13038,1.33333
13041,1.33333
13044,1.33333
13047,1.33333
13050,1.33333
13053,1.33333
13056,1.33333
13059,1.33333
13062,1.33333
13065,1.33333
13068,1.33333
13071,1.33333
13074,1.33333
13077,1.33333
13080,1.33333
13083,1.33333
13086,1.33333
13089,1.33333
13092,1.33333
13095,1.33333
13098,1.33333
13101,1.33333
13104,1.33333
13107,1.33333
13110,1.33333
13113,1.33333
13116,1.33333
13119,1.33333
13122,1.33333
13125,1.33333
13128,1.33333
13131,1.33333
13134,1.33333
13137,1.33333
13140,1.33333
13143,1.33333
13146,1.33333
13149,1.33333
13152,1.33333
13155,1.33333
13158,1.33333
13161,1.33333
13164,1.33333
13167,1.33333
13170,1.33333
13173,1.33333
13176,1.33333
13179,1.33333
13182,1.33333
13185,1.33333
13188,1.33333
13191,1.33333
13194,1.33333
13197,1.33333
13200,1.33333
13203,1.33333
13206,1.33333
13209,1.33333
13212,1.33333
13215,1.33333
13218,1.33333
13221,1.33333
13224,1.33333
13227,1.33333
13230,1.33333
13233,1.33333
13236,1.33333
13239,1.33333
13242,1.33333
13245,1.33333
13248,1.33333
13251,1.33333
13254,1.33333
13257,1.33333
13260,1.33333
13263,1.33333
13266,1.33333
13269,1.33333
13272,1.33333
13275,1.33333
13278,1.33333
13281,1.33333
13284,1.33333
13287,1.33333
13290,1.33333
13293,1.33333
13296,1.33333
13299,1.33333
13302,1.33333
13305,1.33333
13308,1.33333
13311,1.33333
13314,1.33333
13317,1.33333
13320,1.33333
13323,1.33333
13326,1.33333
13329,1.33333
13332,1.33333
13335,1.33333
13338,1.33333
13341,1.33333
13344,1.33333
13347,1.33333
13350,1.33333
13353,1.33333
13356,1.33333
13359,1.33333
13362,1.33333
13365,1.33333
13368,1.33333
13371,1.33333
13374,1.33333
13377,1.33333
13380,1.33333
13383,1.33333
13386,1.33333
13389,1.33333
13392,1.33333
13395,1.33333
13398,1.33333
13401,1.33333
13404,1.33333
13407,1.33333
13410,1.33333
13413,1.33333
13416,1.33333
13419,1.33333
13422,1.33333
13425,1.33333
13428,1.33333
13431,1.33333
13434,1.33333
13437,1.33333
13440,1.33333
13443,1.33333
13446,1.33333
13449,1.33333
13452,1.33333
13455,1.33333
13458,1.33333
13461,1.33333
13464,1.33333
13467,1.33333
13470,1.33333
13473,1.33333
13476,1.33333
13479,1.33333
13482,1.33333
13485,1.33333
13488,1.33333
13491,1.33333
13494,1.33333
13497,1.33333
13500,1.33333
13503,1.33333
13506,1.33333
13509,1.33333
13512,1.33333
13515,1.33333
13518,1.33333
13521,1.33333
13524,1.33333
13527,1.33333
13530,1.33333
13533,1.33333
13536,1.33333
13539,1.33333
13542,1.33333
13545,1.33333
13548,1.33333
13551,1.33333
13554,1.33333
13557,1.33333
13560,1.33333
13563,1.33333
13566,1.33333
13569,1.33333
13572,1.33333
13575,1.33333
13578,1.33333
13581,1.33333
13584,1.33333
13587,1.33333
13590,1.33333
13593,1.33333
13596,1.33333
13599,1.33333
13602,1.33333
13605,1.33333
13608,1.33333
13611,1.33333
13614,1.33333
13617,1.33333
13620,1.33333
13623,1.33333
13626,1.33333
13629,1.33333
13632,1.33333
13635,1.33333
13638,1.33333
13641,1.33333
13644,1.33333
13647,1.33333
13650,1.33333
13653,1.33333
13656,1.33333
13659,1.33333
13662,1.33333
13665,1.33333
13668,1.33333
13671,1.33333
13674,1.33333
13677,1.33333
13680,1.33333
13683,1.33333
13686,1.33333
13689,1.33333
13692,1.33333
13695,1.33333
13698,1.33333
13701,1.33333
13704,1.33333
13707,1.33333
13710,1.33333
13713,1.33333
13716,1.33333
13719,1.33333
13722,1.33333
13725,1.33333
13728,1.33333
13731,1.33333
13734,1.33333
13737,1.33333
13740,1.33333
13743,1.33333
13746,1.33333
13749,1.33333
13752,1.33333
13755,1.33333
13758,1.33333
13761,1.33333
13764,1.33333
13767,1.33333
13770,1.33333
13773,1.33333
13776,1.33333
13779,1.33333
13782,1.33333
13785,1.33333
13788,1.33333
13791,1.33333
13794,1.33333
13797,1.33333
13800,1.33333
13803,1.33333
13806,1.33333
13809,1.33333
13812,1.33333
13815,1.33333
13818,1.33333
13821,1.33333
13824,1.33333
13827,1.33333
13830,1.33333
13833,1.33333
13836,1.33333
13839,1.33333
13842,1.33333
13845,1.33333
13848,1.33333
13851,1.33333
13854,1.33333
13857,1.33333
13860,1.33333
13863,1.33333
13866,1.33333
13869,1.33333
13872,1.33333
13875,1.33333
13878,1.33333
13881,1.33333
13884,1.33333
13887,1.33333
13890,1.33333
13893,1.33333
13896,1.33333
13899,1.33333
13902,1.33333
13905,1.33333
13908,1.33333
13911,1.33333
13914,1.33333
13917,1.33333
13920,1.33333
13923,1.33333
13926,1.33333
13929,1.33333
13932,1.33333
13935,1.33333
13938,1.33333
13941,1.33333
13944,1.33333
13947,1.33333
13950,1.33333
13953,1.33333
13956,1.33333
13959,1.33333
13962,1.33333
13965,1.33333
13968,1.33333
13971,1.33333
13974,1.33333
13977,1.33333
13980,1.33333
13983,1.33333
13986,1.33333
13989,1.33333
13992,1.33333
13995,1.33333
13998,1.33333
14001,1.33333
14004,1.33333
14007,1.33333
14010,1.33333
14013,1.33333
14016,1.33333
14019,1.33333
14022,1.33333
14025,1.33333
14028,1.33333
14031,1.33333
14034,1.33333
14037,1.33333
14040,1.33333
14043,1.33333
14046,1.33333
14049,1.33333
14052,1.33333
14055,1.33333
14058,1.33333
14061,1.33333
14064,1.33333
14067,1.33333
14070,1.33333
14073,1.33333
14076,1.33333
14079,1.33333
14082,1.33333
14085,1.33333
14088,1.33333
14091,1.33333
14094,1.33333
14097,1.33333
14100,1.33333
14103,1.33333
14106,1.33333
14109,1.33333
14112,1.33333
14115,1.33333
14118,1.33333
14121,1.33333
14124,1.33333
14127,1.33333
14130,1.33333
14133,1.33333
14136,1.33333
14139,1.33333
14142,1.33333
14145,1.33333
14148,1.33333
14151,1.33333
14154,1.33333
14157,1.33333
14160,1.33333
14163,1.33333
14166,1.33333
14169,1.33333
14172,1.33333
14175,1.33333
14178,1.33333
14181,1.33333
14184,1.33333
14187,1.33333
14190,1.33333
14193,1.33333
14196,1.33333
14199,1.33333
14202,1.33333
14205,1.33333
14208,1.33333
14211,1.33333
14214,1.33333
14217,1.33333
14220,1.33333
14223,1.33333
14226,1.33333
14229,1.33333
14232,1.33333
14235,1.33333
14238,1.33333
14241,1.33333
14244,1.33333
14247,1.33333
14250,1.33333
14253,1.33333
14256,1.33333
14259,1.33333
14262,1.33333
14265,1.33333
14268,1.33333
14271,1.33333
14274,1.33333
14277,1.33333
14280,1.33333
14283,1.33333
14286,1.33333
14289,1.33333
14292,1.33333
14295,1.33333
14298,1.33333
14301,1.33333
14304,1.33333
14307,1.33333
14310,1.33333
14313,1.33333
14316,1.33333
14319,1.33333
14322,1.33333
14325,1.33333
14328,1.33333
14331,1.33333
14334,1.33333
14337,1.33333
14340,1.33333
14343,1.33333
14346,1.33333
14349,1.33333
14352,1.33333
14355,1.33333
14358,1.33333
14361,1.33333
14364,1.33333
14367,1.33333
14370,1.33333
14373,1.33333
14376,1.33333
14379,1.33333
14382,1.33333
14385,1.33333
14388,1.33333
14391,1.33333
14394,1.33333
14397,1.33333
14400,1.33333
14403,1.33333
14406,1.33333
14409,1.33333
14412,1.33333
14415,1.33333
14418,1.33333
14421,1.33333
14424,1.33333
14427,1.33333
14430,1.33333
14433,1.33333
14436,1.33333
14439,1.33333
14442,1.33333
14445,1.33333
14448,1.33333
14451,1.33333
14454,1.33333
14457,1.33333
14460,1.33333
14463,1.33333
14466,1.33333
14469,1.33333
14472,1.33333
14475,1.33333
14478,1.33333
14481,1.33333
14484,1.33333
14487,1.33333
14490,1.33333
14493,1.33333
14496,1.33333
14499,1.33333
14502,1.33333
14505,1.33333
14508,1.33333
14511,1.33333
14514,1.33333
14517,1.33333
14520,1.33333
14523,1.33333
14526,1.33333
14529,1.33333
14532,1.33333
14535,1.33333
14538,1.33333
14541,1.33333
14544,1.33333
14547,1.33333
14550,1.33333
14553,1.33333
14556,1.33333
14559,1.33333
14562,1.33333
14565,1.33333
14568,1.33333
14571,1.33333
14574,1.33333
14577,1.33333
14580,1.33333
14583,1.33333
14586,1.33333
14589,1.33333
14592,1.33333
14595,1.33333
14598,1.33333
14601,1.33333
14604,1.33333
14607,1.33333
14610,1.33333
14613,1.33333
14616,1.33333
14619,1.33333
14622,1.33333
14625,1.33333
14628,1.33333
14631,1.33333
14634,1.33333
14637,1.33333
14640,1.33333
14643,1.33333
14646,1.33333
14649,1.33333
14652,1.33333
14655,1.33333
14658,1.33333
14661,1.33333
14664,1.33333
14667,1.33333
14670,1.33333
14673,1.33333
14676,1.33333
14679,1.33333
14682,1.33333
14685,1.33333
14688,1.33333
14691,1.33333
14694,1.33333
14697,1.33333
14700,1.33333
14703,1.33333
14706,1.33333
14709,1.33333
14712,1.33333
14715,1.33333
14718,1.33333
14721,1.33333
14724,1.33333
14727,1.33333
14730,1.33333
14733,1.33333
14736,1.33333
14739,1.33333
14742,1.33333
14745,1.33333
14748,1.33333
14751,1.33333
14754,1.33333
14757,1.33333
14760,1.33333
14763,1.33333
14766,1.33333
14769,1.33333
14772,1.33333
14775,1.33333
14778,1.33333
14781,1.33333
14784,1.33333
14787,1.33333
14790,1.33333
14793,1.33333
14796,1.33333
14799,1.33333
14802,1.33333
14805,1.33333
14808,1.33333
14811,1.33333
14814,1.33333
14817,1.33333
14820,1.33333
14823,1.33333
14826,1.33333
14829,1.33333
14832,1.33333
14835,1.33333
14838,1.33333
14841,1.33333
14844,1.33333
14847,1.33333
14850,1.33333
14853,1.33333
14856,1.33333
14859,1.33333
14862,1.33333
14865,1.33333
14868,1.33333
14871,1.33333
14874,1.33333
14877,1.33333
14880,1.33333
14883,1.33333
14886,1.33333
14889,1.33333
14892,1.33333
14895,1.33333
14898,1.33333
14901,1.33333
14904,1.33333
14907,1.33333
14910,1.33333
14913,1.33333
14916,1.33333
14919,1.33333
14922,1.33333
14925,1.33333
14928,1.33333
14931,1.33333
14934,1.33333
14937,1.33333
14940,1.33333
14943,1.33333
14946,1.33333
14949,1.33333
14952,1.33333
14955,1.33333
14958,1.33333
14961,1.33333
14964,1.33333
14967,1.33333
14970,1.33333
14973,1.33333
14976,1.33333
14979,1.33333
14982,1.33333
14985,1.33333
14988,1.33333
14991,1.33333
14994,1.33333
14997,1.33333
15000,1.33333
15003,1.33333
15006,1.33333
15009,1.33333
15012,1.33333
15015,1.33333
15018,1.33333
15021,1.33333
15024,1.33333
15027,1.33333
15030,1.33333
15033,1.33333
15036,1.33333
15039,1.33333
15042,1.33333
15045,1.33333
15048,1.33333
15051,1.33333
15054,1.33333
15057,1.33333
15060,1.33333
15063,1.33333
15066,1.33333
15069,1.33333
15072,1.33333
15075,1.33333
15078,1.33333
15081,1.33333
15084,1.33333
15087,1.33333
15090,1.33333
15093,1.33333
15096,1.33333
15099,1.33333
15102,1.33333
15105,1.33333
15108,1.33333
15111,1.33333
15114,1.33333
15117,1.33333
15120,1.33333
15123,1.33333
15126,1.33333
15129,1.33333
15132,1.33333
15135,1.33333
15138,1.33333
15141,1.33333
15144,1.33333
15147,1.33333
15150,1.33333
15153,1.33333
15156,1.33333
15159,1.33333
15162,1.33333
15165,1.33333
15168,1.33333
15171,1.33333
15174,1.33333
15177,1.33333
15180,1.33333
15183,1.33333
15186,1.33333
15189,1.33333
15192,1.33333
15195,1.33333
15198,1.33333
15201,1.33333
15204,1.33333
15207,1.33333
15210,1.33333
15213,1.33333
15216,1.33333
15219,1.33333
15222,1.33333
15225,1.33333
15228,1.33333
15231,1.33333
15234,1.33333
15237,1.33333
15240,1.33333
15243,1.33333
15246,1.33333
15249,1.33333
15252,1.33333
15255,1.33333
15258,1.33333
15261,1.33333
15264,1.33333
15267,1.33333
15270,1.33333
15273,1.33333
15276,1.33333
15279,1.33333
15282,1.33333
15285,1.33333
15288,1.33333
15291,1.33333
15294,1.33333
15297,1.33333
15300,1.33333
15303,1.33333
15306,1.33333
15309,1.33333
15312,1.33333
15315,1.33333
15318,1.33333
15321,1.33333
15324,1.33333
15327,1.33333
15330,1.33333
15333,1.33333
15336,1.33333
15339,1.33333
15342,1.33333
15345,1.33333
15348,1.33333
15351,1.33333
15354,1.33333
15357,1.33333
15360,1.33333
15363,1.33333
15366,1.33333
15369,1.33333
15372,1.33333
15375,1.33333
15378,1.33333
15381,1.33333
15384,1.33333
15387,1.33333
15390,1.33333
15393,1.33333
15396,1.33333
15399,1.33333
15402,1.33333
15405,1.33333
15408,1.33333
15411,1.33333
15414,1.33333
15417,1.33333
15420,1.33333
15423,1.33333
15426,1.33333
15429,1.33333
15432,1.33333
15435,1.33333
15438,1.33333
15441,1.33333
15444,1.33333
15447,1.33333
15450,1.33333
15453,1.33333
15456,1.33333
15459,1.33333
15462,1.33333
15465,1.33333
15468,1.33333
15471,1.33333
15474,1.33333
15477,1.33333
15480,1.33333
15483,1.33333
15486,1.33333
15489,1.33333
15492,1.33333
15495,1.33333
15498,1.33333
15501,1.33333
15504,1.33333
15507,1.33333
15510,1.33333
15513,1.33333
15516,1.33333
15519,1.33333
15522,1.33333
15525,1.33333
15528,1.33333
15531,1.33333
15534,1.33333
15537,1.33333
15540,1.33333
15543,1.33333
15546,1.33333
15549,1.33333
15552,1.33333
15555,1.33333
15558,1.33333
15561,1.33333
15564,1.33333
15567,1.33333
15570,1.33333
15573,1.33333
15576,1.33333
15579,1.33333
15582,1.33333
15585,1.33333
15588,1.33333
15591,1.33333
15594,1.33333
15597,1.33333
15600,1.33333
15603,1.33333
15606,1.33333
15609,1.33333
15612,1.33333
15615,1.33333
15618,1.33333
15621,1.33333
15624,1.33333
15627,1.33333
15630,1.33333
15633,1.33333
15636,1.33333
15639,1.33333
15642,1.33333
15645,1.33333
15648,1.33333
15651,1.33333
15654,1.33333
15657,1.33333
15660,1.33333
15663,1.33333
15666,1.33333
15669,1.33333
15672,1.33333
15675,1.33333
15678,1.33333
15681,1.33333
15684,1.33333
15687,1.33333
15690,1.33333
15693,1.33333
15696,1.33333
15699,1.33333
15702,1.33333
15705,1.33333
15708,1.33333
15711,1.33333
15714,1.33333
15717,1.33333
15720,1.33333
15723,1.33333
15726,1.33333
15729,1.33333
15732,1.33333
15735,1.33333
15738,1.33333
15741,1.33333
15744,1.33333
15747,1.33333
15750,1.33333
15753,1.33333
15756,1.33333
15759,1.33333
15762,1.33333
15765,1.33333
15768,1.33333
15771,1.33333
15774,1.33333
15777,1.33333
15780,1.33333
15783,1.33333
15786,1.33333
15789,1.33333
15792,1.33333
15795,1.33333
15798,1.33333
15801,1.33333
15804,1.33333
15807,1.33333
15810,1.33333
15813,1.33333
15816,1.33333
15819,1.33333
15822,1.33333
15825,1.33333
15828,1.33333
15831,1.33333
15834,1.33333
15837,1.33333
15840,1.33333
15843,1.33333
15846,1.33333
15849,1.33333
15852,1.33333
15855,1.33333
15858,1.33333
15861,1.33333
